window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
389,0.09009009009,0.1719806763,0.2915378905,0.3896197537
390,0.1248677249,0.2641509434,0.3460847921,0.2810593206
391,0.1541541542,0.1831916903,0.3600726759,0.355489418
392,0.103410341,0.2286751771,0.2949637681,0.3196614076
393,0.2016348774,0.2245250432,0.2882155167,0.3374884505
394,0.1265822785,0.2301790281,0.3073257153,0.3953759919
395,0.09966777409,0.2534301856,0.3412346599,0.2368173462
396,0.1366459627,0.2442244224,0.3469092323,0.2974603175
397,0.1447502548,0.2268041237,0.2824127966,0.2605113526
398,0.1214057508,0.2367758186,0.2716173997,0.4647241061
399,0.07200929152,0.3004291845,0.4011996337,0.2643044233
400,0.07816091954,0.2890855457,0.3604282445,0.2719730082
401,0.07200929152,0.2650980392,0.3480967573,0.3481740954
402,0.05054151625,0.3073684211,0.3280168356,0.3773848938
403,0.09777777778,0.2631993696,0.3250243836,0.2352735831
404,0.1382868937,0.2554216867,0.2903896104,0.3703097636
405,0.1161290323,0.2268041237,0.254369143,0.3676311847
406,0.1248677249,0.225667528,0.2568041842,0.2791602078
407,0.1690962099,0.2110271654,0.3675247956,0.4261832695
408,0.1265822785,0.3277767882,0.4642932189,0.3993843941
409,0.08616780045,0.2787878788,0.3411612589,0.359590902
410,0.02746566792,0.3176550784,0.2741433022,0.2233164842
411,0.05495818399,0.2932166302,0.2991671097,0.186754386
412,0.1494949495,0.272517321,0.3868183344,0.2676214637
413,0.03921568627,0.3225806452,0.3597971415,0.255704621
414,0.07612456747,0.3071868009,0.3578244669,0.4119564921
415,0.0322180917,0.3043170559,0.3739419133,0.2993338777
416,0.1587301587,0.1576846307,0.2078262743,0.3007766248
417,0.1925925926,0.1299790356,0.2650063675,0.3556612143
418,0.1526104418,0.1748318924,0.2767883882,0.3293057817
419,0.1818181818,0.09234234234,0.2434430816,0.4279387722
420,0.2091152815,0.1211942031,0.2092413308,0.3248397436
421,0.2016348774,0.1490556536,0.18159502,0.250204326
422,0.2139699381,0.123804368,0.1519846274,0.3411111111
423,0.24,0.1062902089,0.1243645627,0.3884353919
424,0.225667528,0.1982143005,0.1860956061,0.2334509331
425,0.2175438596,0.1533157658,0.1962739108,0.2925433925
426,0.199086758,0.1007569703,0.144170866,0.3329834013
427,0.1762452107,0.1410001296,0.1970354838,0.416024928
428,0.1748318924,0.1950464396,0.2506613757,0.3864394232
429,0.2054054054,0.1522077922,0.2328073819,0.3530626548
430,0.1952117864,0.1908805831,0.234307641,0.3677460317
431,0.1845574388,0.2950634478,0.1743788055,0.3754549878
432,0.2091152815,0.2388746188,0.1855997314,0.419545596
433,0.1872659176,0.3396632997,0.1686386188,0.4738425507
434,0.09777777778,0.2278945612,0.3112986808,0.4489171245
435,0.179047619,0.2186970494,0.2627836149,0.3837772083
436,0.1734104046,0.2060606061,0.2863551335,0.4214469572
437,0.1734104046,0.1554001554,0.2599817571,0.3234432234
438,0.2054054054,0.3238179795,0.2192239404,0.3648434669
439,0.1719806763,0.3022408964,0.215721647,0.3059559609
440,0.1231422505,0.186295134,0.3836179784,0.3765553419
441,0.1231422505,0.2352765565,0.2742032094,0.4069760169
442,0.1734104046,0.1548218372,0.2404254494,0.3230937019
443,0.1510574018,0.209133946,0.2298063399,0.3210425537
444,0.1978021978,0.2352905311,0.2004576231,0.3223530281
445,0.1366459627,0.2275633043,0.2630385488,0.3026583851
446,0.147922999,0.1734104046,0.1735700197,0.157670959
447,0.1925925926,0.237558185,0.2151072125,0.3425671551
448,0.1632251721,0.2902246509,0.3306131817,0.3653174603
449,0.1178992497,0.134032634,0.4206674207,0.288465694
450,0.191272052,0.3020777599,0.319499453,0.5230131334
451,0.1602373887,0.2643588432,0.2567003367,0.4289304201
452,0.1617357002,0.3476536043,0.2757599238,0.5642608384
453,0.1965105601,0.2775226657,0.2692557134,0.4832011235
454,0.1632251721,0.258676487,0.2137384402,0.4203807609
455,0.1872659176,0.2971041903,0.2582591592,0.3959251234
456,0.1748318924,0.2971466364,0.25875098,0.4123284461
457,0.1939058172,0.2717536814,0.2476261983,0.4010526383
458,0.1734104046,0.2328431373,0.2615943769,0.4857555375
459,0.1510574018,0.2335979728,0.2328837388,0.4376796615
460,0.191272052,0.2084440373,0.238648326,0.3894440303
461,0.1541541542,0.2836584119,0.2375185157,0.3449799143
462,0.1762452107,0.2298303835,0.2171977786,0.3865066867
