window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
221,1.322644114,0.1786109954,0.3244151771,0.08290957659,0.2159084827,0.3275936842,0.3404281139,0.2085235566
222,1.319850683,0.1858273745,0.3607240021,0.08277443796,0.2182560414,0.3275936842,0.3700920343,0.2101513296
223,1.343765736,0.1996949464,0.3864186704,0.08277807385,0.2209768742,0.3279076517,0.3860417306,0.2121424675
224,1.352855802,0.2184330821,0.4149431288,0.0827929154,0.2227160484,0.3285566866,0.4027163088,0.2145212144
225,1.338416934,0.2335047722,0.3730165064,0.0828415975,0.222129032,0.3288556635,0.3549834192,0.2164622992
226,1.4455055,0.2219158858,0.2257161587,0.08310386539,0.2196080238,0.329265058,0.2231696397,0.2166693658
227,1.416793704,0.193563655,0.2180259675,0.08330272883,0.2149940282,0.3295314312,0.2281284779,0.2145582885
228,1.473524451,0.1603152603,0.466943711,0.08368542045,0.2082082182,0.3293218613,0.4543764591,0.2097398788
229,1.415842175,0.1331324428,0.7937083244,0.08398815244,0.2012767047,0.3283669651,0.7080543041,0.2035948485
230,1.471294045,0.1202447042,1.31290102,0.08542983979,0.1949476004,0.3260136545,1.085205913,0.1961708814
231,1.462229848,0.1234837547,1.76933682,0.08664423227,0.1894208789,0.32214728,1.354676366,0.188433364
232,1.511997819,0.1386273801,2.046603918,0.08946081996,0.1848728508,0.317702055,1.439458251,0.182320714
233,1.511694551,0.153841272,1.961447716,0.09285015613,0.1803930253,0.3137106597,1.237691283,0.178331092
234,1.490964293,0.1696535796,1.705336213,0.09707733989,0.1780289263,0.3112137318,0.9492330551,0.1772726774
235,1.484629273,0.1747108102,1.237199187,0.09974571317,0.1772330552,0.3105250299,0.574757278,0.1784861237
236,1.488807082,0.1782420427,0.9320325255,0.101859279,0.1768375188,0.3106254637,0.3685274124,0.1798244119
237,1.490109444,0.1753572822,0.7220131755,0.1040700451,0.1763393134,0.3113254607,0.2547888756,0.1807941794
238,1.48756063,0.1670737267,0.5853581429,0.1061282679,0.1755200028,0.3123267889,0.1992993206,0.181329608
239,1.461851597,0.1546230912,0.4826900065,0.1076611504,0.1746051759,0.3133152127,0.1724154353,0.1813172102
240,1.457261682,0.143686831,0.4253896475,0.10880059,0.1738613397,0.3139250875,0.1647198796,0.1807981133
241,1.424120903,0.1293056607,0.356683284,0.1097150967,0.172247529,0.3142754138,0.1643437147,0.1796887666
242,1.393818259,0.1221836135,0.3217948079,0.1107636094,0.1705160588,0.3142754138,0.1684422344,0.1782438606
