window_index,DLinear,PatchTST,iTransformer,TimeMixer
453,0.4382152557,0.4214909971,0.4182837009,0.4171495438
454,0.4853305817,0.4547620714,0.4630872309,0.4743638933
455,0.4947710931,0.4574065506,0.453902036,0.4846985638
456,0.4911564887,0.4596474469,0.4589187205,0.4661977589
457,0.5584594011,0.5340244174,0.5529178977,0.5667995214
458,0.6158953905,0.5589889288,0.5876107216,0.5867318511
459,0.5457769036,0.5229197145,0.5460783839,0.51962322
460,0.5545749068,0.5279822946,0.5273499489,0.547518909
461,0.5582761168,0.5339855552,0.5300182104,0.5609365106
462,0.5454627275,0.5093064308,0.5050790906,0.5240864158
463,0.5124909282,0.5037178397,0.5107764602,0.5046405196
464,0.5278424621,0.505332768,0.511901021,0.5120905042
465,0.5271444321,0.5133883357,0.513508141,0.5114967227
466,0.5334290266,0.5185115337,0.5209098458,0.5186383128
